Accuracy,F1,False Negative Scores,True Negative Scores,True Negative Rates,True Positive Scores,Positive Predictive Values,False Positive Scores,False Positive Rates,Negative Predictive Values,True Positive Rates,Matthews Correlation Coefficient,Threshold,Fraction Predicted As Positive,Fraction Predicted As Negative,Lift For Positive Class,Lift For Negative Class
0.9744983681856642,0.6474200960935867,18912.0,944199.0,0.9932621785727811,23244.0,0.7839724779925124,6405.0,0.006737821427218905,0.9803636340982503,0.5513805863933959,0.6452054970725303,0.4739530682563782,0.02986522422337725,0.9701347757766228,18.46229521899247,1.023839370955076
0.9729823925218583,0.6399924836250402,18315.0,942097.0,0.9910509528678608,23841.0,0.7370161988376407,8507.0,0.008949047132139145,0.980930059182934,0.5655422715627668,0.6321424069935311,0.4234027862548828,0.03258390749022926,0.9674160925097708,17.356490216293196,1.0244309150334414
0.9728897215842701,0.6395510794450099,18279.0,941969.0,0.9909163016355916,23877.0,0.7344057578740157,8635.0,0.009083698364408314,0.980964292557756,0.566396242527754,0.6314148421001772,0.42016762495040894,0.032749103509408115,0.9672508964905919,17.295015186142134,1.02446666654005
0.9705326564325718,0.6254193449256062,17734.0,939084.0,0.9878813890957749,24422.0,0.6794836124867842,11520.0,0.012118610904225103,0.981465649684684,0.5793244140810323,0.6122860908995776,0.3682463765144348,0.036204117812965876,0.9637958821870342,16.001616641341204,1.024990257121753
0.9679227607881059,0.6090575395607498,17350.0,936109.0,0.9847517999082689,24806.0,0.631179868196738,14495.0,0.015248200091731152,0.9818030979832378,0.5884334377075624,0.5927501894764156,0.32947826385498047,0.039587614327732785,0.9604123856722672,14.864079275808749,1.0253426700853765
0.9669084169386357,0.6030065738592421,17206.0,934958.0,0.9835409907805984,24950.0,0.6145925706966203,15646.0,0.01645900921940156,0.9819295835591347,0.5918493215675111,0.5858609635910096,0.31486544013023376,0.040892058503565816,0.9591079414964342,14.473453849624653,1.0254747648591491
0.9617329465328982,0.5721365018583173,16756.0,929370.0,0.9776626229218476,25400.0,0.5446669811725351,21234.0,0.022337377078152417,0.9822898852795505,0.602523958629851,0.5529315536049922,0.2634682059288025,0.04697409242918731,0.9530259075708127,12.826729106861322,1.0258510447148619
0.9610459728433861,0.5682772171117264,16704.0,928636.0,0.9768904822618041,25452.0,0.5367355546183045,21968.0,0.023109517738195928,0.9823301669240696,0.6037574722459437,0.5489940340920543,0.25813719630241394,0.04776582456988598,0.952234175430114,12.639946607905589,1.0258931127110127
0.9530732503324066,0.5270115234275852,16202.0,920219.0,0.9680361117773542,25954.0,0.4606755533467048,30385.0,0.031963888222645814,0.9826979531642285,0.6156656229243761,0.5087218148175098,0.21169430017471313,0.05674986905193602,0.943250130948064,10.848758476621942,1.0262772089990357
0.9528294854748378,0.5257486606645534,16199.0,919974.0,0.967778380903089,25957.0,0.45870959761075863,30630.0,0.032221619096911014,0.9826965742442904,0.6157367871714584,0.5075107846727411,0.21061399579048157,0.05699967766630404,0.943000322333696,10.802460862606909,1.026275768928767
0.9443138321447279,0.4879259718967386,15818.0,911139.0,0.9584842899882601,26338.0,0.4002553075087762,39465.0,0.041515710011739905,0.9829355622752728,0.6247746465509062,0.47275733648645,0.1756773591041565,0.0662828881099158,0.9337171118900842,9.425881466040721,1.0265253552524498
0.9386840726862484,0.46598824458285815,15597.0,905329.0,0.9523723863985424,26559.0,0.3697274271236462,45275.0,0.0476276136014576,0.9830637857982074,0.6300170794192997,0.453279037722667,0.15790313482284546,0.0723578709859382,0.9276421290140618,8.706959876441573,1.026659265045201
0.9352391313106894,0.45349450026351135,15481.0,901793.0,0.9486526461071066,26675.0,0.3533767850992237,48811.0,0.05134735389289336,0.9831228182636813,0.632768763639814,0.4423212336826482,0.1491166055202484,0.07603650429106733,0.9239634957089327,8.321907609239618,1.0267209153963714
0.9260506063902655,0.4237157749309219,15167.0,892357.0,0.938726325578264,26989.0,0.3166385095499554,58247.0,0.06127367442173608,0.983287494325219,0.6402172881677578,0.41670162531468097,0.12953856587409973,0.08585760908981023,0.9141423909101898,7.456733246532254,1.026892894271752
0.916492405012289,0.3966610143588027,14904.0,882605.0,0.9284675848197567,27252.0,0.2861072324700003,67999.0,0.0715324151802433,0.983394038388473,0.6464560204953032,0.39362754258174565,0.11426541209220886,0.09594564648051895,0.904054353519481,6.7377316658819035,1.027004163195758
0.9096307264595672,0.37954286109478197,14716.0,875605.0,0.9211038455550365,27440.0,0.26786673044445963,74999.0,0.07889615444496341,0.983471130075557,0.6509156466457918,0.37917035135345506,0.10527217388153076,0.10318606712599218,0.8968139328740078,6.3081738143097486,1.027084673632564
0.9069432692695113,0.37333043908858426,14638.0,872859.0,0.9182151558377621,27518.0,0.2614213921320882,77745.0,0.0817848441622379,0.9835064231203035,0.6527659170699307,0.3739640981935937,0.10186767578125,0.10603066199282808,0.8939693380071719,6.156388206970582,1.0271215318017939
0.8973568636931383,0.3529583582032689,14363.0,863067.0,0.9079143365691708,27793.0,0.24098673372062776,87537.0,0.09208566343082925,0.9836306030110664,0.6592893063858051,0.35693664937221203,0.09167492389678955,0.1161710786091301,0.8838289213908699,5.675158690779258,1.0272512186412706
0.887632459003183,0.33445893541112315,14126.0,853176.0,0.8975093729881213,28030.0,0.22342138404884504,97428.0,0.10249062701187876,0.983712709067891,0.6649112819053041,0.34131582486235595,0.08309110999107361,0.12637294008622427,0.8736270599137758,5.261500456123242,1.0273369658177742
0.8779654700028204,0.3182695499997186,13876.0,843329.0,0.8871506957681642,28280.0,0.20862380583526982,107275.0,0.11284930423183576,0.9838125069265812,0.6708416358288263,0.3276858050662447,0.07593542337417603,0.13654357548652243,0.8634564245134776,4.913022333262702,1.027441189366374
0.8681544381320763,0.3034711764111133,13642.0,833355.0,0.8766584192786901,28514.0,0.19561891563702724,117249.0,0.12334158072130982,0.9838936855738568,0.676392447101243,0.31508665415373416,0.06973811984062195,0.14682602038760628,0.8531739796123937,4.606761426316898,1.0275259680059226
0.8584159313429227,0.29034619598418715,13402.0,823447.0,0.8662355723308549,28754.0,0.18442573006394675,127157.0,0.1337644276691451,0.9839851633926789,0.6820855868678243,0.30388033223922584,0.06417492032051086,0.15704802772069784,0.8429519722793022,4.343165570222122,1.027621502549659
0.8483722148354084,0.27780496464108545,13204.0,813278.0,0.8555381631047208,28952.0,0.1741180432769218,137326.0,0.14446183689527922,0.9840238504891818,0.6867824271752538,0.29285423878651023,0.059390902519226074,0.1674906321769612,0.8325093678230389,4.100422920666023,1.027661905285103
0.8384987308110722,0.26689955373472823,12970.0,803242.0,0.8449806649246163,29186.0,0.16531481523438385,147362.0,0.15501933507538365,0.9841095205657354,0.6923332384476706,0.28335097163689665,0.05514529347419739,0.17783552923163706,0.822164470768363,3.8931097820496943,1.0277513745332856
0.8319402473911116,0.260241113431499,12809.0,796570.0,0.8379619694425859,29347.0,0.1600329368909538,154034.0,0.16203803055741403,0.9841742867062279,0.6961523863744188,0.277530445781661,0.0525493323802948,0.18471836093315605,0.8152816390668439,3.7687232761140357,1.0278190128281333
0.8285658165115436,0.2568153533765638,12750.0,793161.0,0.8343758284206673,29406.0,0.15737841786683365,157443.0,0.1656241715793327,0.9841793944988962,0.6975519499003701,0.2744057809808113,0.05136546492576599,0.1882116523631089,0.8117883476368911,3.7062102220675057,1.0278243471337425
0.8185331802248278,0.24745919889052728,12536.0,782987.0,0.8236731593807727,29620.0,0.15017466296891557,167617.0,0.17632684061922735,0.9842418132473857,0.702628332858905,0.2659766756958935,0.04792255163192749,0.19867540996816954,0.8013245900318304,3.5365641524105853,1.0278895339378697
0.8086647326644909,0.23918964384702884,12297.0,772951.0,0.8131156612006682,29859.0,0.14389047380392458,177653.0,0.1868843387993318,0.984339979216757,0.7082977512097922,0.25857509177113874,0.044820159673690796,0.20902534348684476,0.7909746565131552,3.3885735547391636,1.027992053228503
0.7986885047745679,0.23133668202552288,12082.0,762832.0,0.8024708501121393,30074.0,0.13805165116642032,187772.0,0.19752914988786077,0.9844085924373543,0.7133978555840212,0.2513432063277537,0.041994333267211914,0.21943470728071235,0.7805652927192877,3.2510711929968554,1.028063709208154
0.7887273862766429,0.2241194988329036,11863.0,752724.0,0.7918376106138834,30293.0,0.13276329802386785,197880.0,0.20816238938611661,0.9844844340800981,0.7185928456210267,0.24463608358199304,0.03940710425376892,0.22983702002498085,0.7701629799750191,3.1265322076614255,1.028142914165476
0.778625246786736,0.2172302519571737,11661.0,742493.0,0.7810749796971189,30495.0,0.12780483307209375,208111.0,0.2189250203028811,0.9845376408531944,0.7233845715912326,0.23805930770918032,0.03705191612243652,0.2403461058060357,0.7596538941939643,3.0097619812281002,1.0281984804749584
0.7685946250856199,0.21090234603098273,11456.0,732330.0,0.7703838822474974,30700.0,0.1233060480210785,218274.0,0.22961611775250262,0.9845977203120252,0.7282474618085207,0.23195732588699314,0.03483060002326965,0.25078971755509893,0.7492102824449011,2.903817065978885,1.0282612242500202
0.7585539304565051,0.20501339913502614,11249.0,722155.0,0.7596801612448506,30907.0,0.11916824750535943,228449.0,0.24031983875514937,0.9846619325774062,0.7331577948571971,0.22621108225216938,0.032828718423843384,0.2612474314033603,0.7387525685966396,2.8063732183656094,1.0283282841073105
0.7483772512994077,0.19942504975530964,11043.0,711846.0,0.7488354772334221,31113.0,0.11528841557633092,238758.0,0.25116452276657786,0.984723795769475,0.7380444064901793,0.22066702026126656,0.031015604734420776,0.2718391151940046,0.7281608848059954,2.7150044465214505,1.0283928907180109
0.7382569805391032,0.19433971624169064,10816.0,701572.0,0.7380276119183172,31340.0,0.11178006362974904,249032.0,0.2619723880816828,0.984817262503018,0.7434291678527375,0.21565583130158195,0.029317200183868408,0.2824166968854507,0.7175833031145493,2.6323839066578816,1.0284905023779578
0.7280480680124098,0.18937412739637596,10620.0,691241.0,0.7271597847263425,31536.0,0.10840876042887737,259363.0,0.2728402152736576,0.9848687988077411,0.7480785653287788,0.21054470629483757,0.027782797813415527,0.2930204681896934,0.7069795318103066,2.552990819892122,1.0285443241395715
0.717788790845723,0.18462899583246026,10436.0,680872.0,0.7162519829497878,31720.0,0.10522404893648077,269732.0,0.2837480170502123,0.9849039791236323,0.7524433058164911,0.2055300030106796,0.0263233482837677,0.30365042910673273,0.6963495708932672,2.4779919067791214,1.028581064580811
0.7076695273782183,0.1804225901011573,10212.0,670602.0,0.7054483254856913,31944.0,0.10240233886634226,280002.0,0.2945516745143088,0.9850003084542914,0.757756902931967,0.20120974930768679,0.02498224377632141,0.3142209597485797,0.6857790402514203,2.4115415583297732,1.0286816657841567
0.6975633587171118,0.17644202944266307,9993.0,660350.0,0.6946636033511325,32163.0,0.09975590617120066,290254.0,0.30533639664886747,0.9850927062712671,0.7629518929689724,0.19704831868080505,0.02370840311050415,0.3247683226560297,0.6752316773439704,2.3492189346835834,1.0287781611247828
0.6873443732624199,0.1725836634375983,9785.0,649997.0,0.6837726329786115,32371.0,0.09721663293070414,300607.0,0.3162273670213885,0.9851693438135627,0.7678859474333428,0.19289980119784422,0.022507399320602417,0.335406341915468,0.664593658084532,2.289419881115045,1.0288581972770496
0.6771112857085297,0.1688916775346067,9586.0,639639.0,0.67287640279233,32570.0,0.09480838924709273,310965.0,0.3271235972076701,0.985234702915014,0.7726065091564664,0.18883280906071703,0.02137547731399536,0.3460403320037068,0.6539596679962931,2.2327065307178997,1.028926454828624
0.6667522865546557,0.16533583605175986,9389.0,629158.0,0.6618507811875397,32767.0,0.0925064862102746,321446.0,0.3381492188124603,0.9852963055186228,0.7772796280482019,0.18483931338217494,0.020307928323745728,0.3567962045207301,0.64320379547927,2.1784974677415367,1.0289907892946673
0.6563006164631935,0.16186819746063094,9207.0,618600.0,0.6507441584508376,32949.0,0.09028285834066305,332004.0,0.34925584154916245,0.9853346649527641,0.781596925704526,0.18081084591866653,0.019338607788085938,0.36761452919134535,0.6323854708086547,2.1261317593290787,1.0290308498370573
0.6459194568677223,0.158734261433122,8993.0,608080.0,0.6396775102987153,33163.0,0.08827295062112876,342524.0,0.36032248970128467,0.9854263596041312,0.7866733086630611,0.17726184381151394,0.018413245677947998,0.3784268101051614,0.6215731898948387,2.0787990904884666,1.029126610829112
0.635453684677062,0.15565587634878975,8797.0,597494.0,0.6285414326049543,33359.0,0.08631740191321943,353110.0,0.3714585673950457,0.9854904657994263,0.7913227061391024,0.1736362535077775,0.01751437783241272,0.3892874410733712,0.6107125589266288,2.032746558576898,1.029193559912475
0.6251057657439865,0.1527923842823388,8595.0,587019.0,0.6175221227766767,33561.0,0.08450544635977701,363585.0,0.38247787722332327,0.9855695131410611,0.7961144321093083,0.1702514752702649,0.016688525676727295,0.4000423062975946,0.5999576937024054,1.9900755984470118,1.0292761127303482
0.6147054675853177,0.15002099920669665,8400.0,576499.0,0.6064554746245545,33756.0,0.08276349050289192,374105.0,0.3935445253754455,0.9856385461421544,0.8007401081696556,0.16689220226239024,0.015881389379501343,0.4108354486482131,0.5891645513517869,1.9490531082562619,1.0293482071063085
0.604077521253878,0.14722856225429362,8226.0,565774.0,0.5951731741082512,33930.0,0.08102493074792244,384830.0,0.40482682589174884,0.9856689895470383,0.804867634500427,0.1633410230287506,0.01514369249343872,0.4218139328740078,0.5781860671259922,1.9081105951538921,1.0293800005709188
0.5934808009992345,0.14458551474172832,8049.0,555077.0,0.5839203285490068,34107.0,0.07938617520959701,395527.0,0.4160796714509933,0.9857065736620223,0.8090663250782807,0.15993930584587104,0.01444321870803833,0.4327672347798058,0.5672327652201943,1.869518438682027,1.0294192514114282
0.582960634997381,0.14215858939560325,7851.0,544435.0,0.5727253409411279,34305.0,0.0778820089267471,406169.0,0.427274659058872,0.9857845391699228,0.8137631653857103,0.15686423772443406,0.013766169548034668,0.44368628873040816,0.5563137112695918,1.8340958151180722,1.029500674419982
0.5722853459043474,0.1397423793644169,7668.0,533654.0,0.5613841305107069,34488.0,0.07639587274443002,416950.0,0.4386158694892931,0.9858346788048519,0.8181041844577285,0.15367422408131207,0.013140827417373657,0.45473024698819453,0.5452697530118055,1.7990977945194124,1.0295530375743263
0.5614357951569362,0.13728493499751324,7514.0,522729.0,0.5498914374439829,34642.0,0.0748988685821278,427875.0,0.450108562556017,0.9858291387156455,0.8217572824746181,0.15023144203336697,0.012531250715255737,0.46589004391796607,0.5341099560820339,1.7638438365497957,1.0295472518013222
0.550609412143922,0.13499946681143543,7342.0,511809.0,0.5384040041910196,34814.0,0.07350789364222386,438795.0,0.4615959958089804,0.985857679172341,0.8258373659740014,0.1470489632150068,0.011955052614212036,0.47706293565413593,0.5229370643458641,1.731086832058406,1.029577057928573
0.5397467665901124,0.13286698688448056,7150.0,500833.0,0.5268576610239385,35006.0,0.07221052153876938,449771.0,0.47314233897606156,0.9859247258274391,0.8303918777872663,0.14411381026901374,0.011410236358642578,0.48831238164309604,0.5116876183569039,1.7005341437239936,1.0296470778709628
0.5289828357306902,0.1308371608020119,6961.0,489958.0,0.5154175660948197,35195.0,0.07098041509274142,460646.0,0.4845824339051803,0.9859916807366995,0.834875225353449,0.14126894380136473,0.010882139205932617,0.4994570691808695,0.5005429308191305,1.6715655396021911,1.0297170019989037
0.5176830251017366,0.12863119621334682,6814.0,478593.0,0.5034620094171706,35342.0,0.0696595861264248,472011.0,0.49653799058282944,0.9859622955581605,0.8383622734604801,0.13788730840486696,0.010369449853897095,0.5110530238929852,0.48894697610701476,1.6404604498261095,1.0296863136893168
0.5068425399895241,0.12675576515242049,6623.0,467640.0,0.4919398613933878,35533.0,0.06853077259849141,482964.0,0.5080601386066123,0.9860351745761318,0.8428930638580511,0.1351683236250068,0.009895920753479004,0.5222782948547484,0.4777217051452516,1.6138772607666365,1.0297624246397035
0.4957321004069463,0.12482146509631707,6456.0,456443.0,0.4801610344580919,35700.0,0.06737616091767464,494161.0,0.5198389655419081,0.9860531130981056,0.8468545402789639,0.13218246763490998,0.009449690580368042,0.5337251702324832,0.4662748297675168,1.5866865336519278,1.0297811586730914
0.48455618679237683,0.12295784400430541,6286.0,445178.0,0.468310674055653,35870.0,0.06626688540096361,505426.0,0.5316893259443469,0.9860764091932026,0.8508871809469589,0.1292589159718882,0.009032577276229858,0.5452435633990088,0.4547564366009912,1.5605634583608654,1.0298054878694427
0.4732865949474193,0.12108488615620451,6137.0,433841.0,0.45638457233506274,36019.0,0.06515950229927892,516763.0,0.5436154276649372,0.986051575306038,0.8544216718853781,0.12616149449412087,0.008630573749542236,0.5568133284983279,0.4431866715016721,1.5344849488241803,1.0297795526852636
0.46191224465127523,0.11929727377042694,5976.0,422388.0,0.44433644293522856,36180.0,0.0641039270299577,528216.0,0.5556635570647714,0.9860492478359526,0.8582408198121264,0.12318770380608843,0.008238404989242554,0.5685120270760304,0.43148797292396956,1.509626496780074,1.0297771219999288
0.45066984971191426,0.11766171528790102,5794.0,411045.0,0.43240402943812567,36362.0,0.06313713165520965,539559.0,0.5675959705618744,0.9861001489783825,0.8625581174684506,0.12051196622545805,0.00787380337715149,0.5801210765945445,0.4198789234054555,1.4868587821905765,1.029830280431998
0.43931262339336796,0.116022906655063,5627.0,399603.0,0.4203674716285646,36529.0,0.06217384644188382,551001.0,0.5796325283714354,0.9861140586827234,0.8665195938893633,0.11769951317319319,0.007513761520385742,0.5918147387082477,0.40818526129175225,1.4641737307535008,1.0298448069836237
0.42804101696281077,0.11445031534425862,5463.0,388249.0,0.40842348654118854,36693.0,0.061252186803060854,562355.0,0.5915765134588115,0.9861243751777949,0.8704099060631939,0.11493549280815661,0.007182806730270386,0.6034167371771627,0.3965832628228373,1.4424689479696056,1.0298555809795749
0.4164158507594988,0.1128073197810191,5323.0,376568.0,0.3961355096338749,36833.0,0.060296070024833476,574036.0,0.6038644903661251,0.9860614678010218,0.8737309042603663,0.11184964233304542,0.006868809461593628,0.6153239453644386,0.3846760546355614,1.4199527108324717,1.0297898838781896
0.4049448003545671,0.11131787377114533,5157.0,365014.0,0.3839811319960783,36999.0,0.0594276480952924,585590.0,0.6160188680039217,0.9860686007277718,0.877668659265585,0.10910583855937055,0.006560176610946655,0.6271294169789274,0.37287058302107257,1.3995016586745062,1.0297973331255736
0.39328639348885935,0.1098129977845861,5005.0,353288.0,0.37164581676492,37151.0,0.05855466084130459,597316.0,0.62835418323508,0.9860309858132869,0.8812743144510864,0.10619137254141589,0.006277710199356079,0.6390940408557959,0.3609059591442041,1.3789430946203043,1.0297580501197119
0.38171058463274105,0.10835482020031813,4860.0,341651.0,0.3594041262186988,37296.0,0.05771150129439272,608953.0,0.6405958737813011,0.9859744712289076,0.8847139197267293,0.10326923185350871,0.005991607904434204,0.6509619646238769,0.3490380353761231,1.3590869633034754,1.0296990293089554
0.3701116080422257,0.10698301444357808,4699.0,329975.0,0.3471214091251457,37457.0,0.0569180927720693,620629.0,0.6528785908748543,0.9859594710076074,0.8885330676534775,0.10052009678687025,0.005720287561416626,0.6628852894959507,0.3371147105040493,1.3404024523294316,1.029683363879715
0.35825274990934364,0.10559845912166003,4546.0,318049.0,0.33457570134356684,37610.0,0.05612050763617915,632555.0,0.6654242986564332,0.9859080270927943,0.8921624442546732,0.09761901467777004,0.005469173192977905,0.6750523792255932,0.32494762077440675,1.3216195834731288,1.0296296386051842
0.3464351907812563,0.10424371946362279,4402.0,306173.0,0.3220825916995931,37754.0,0.05534275892902952,644431.0,0.6779174083004069,0.9858262899460678,0.8955783281146219,0.09466199367238179,0.0052073001861572266,0.6871600386800435,0.3128399613199565,1.3033038560201002,1.0295442766986653
0.33472843386115475,0.10298757407138288,4242.0,294391.0,0.30968836655431703,37914.0,0.05462112841021888,656213.0,0.6903116334456829,0.9857952737976045,0.899373754625676,0.09192137279235604,0.0049524009227752686,0.6991891292961038,0.3008108707038962,1.2863096935318554,1.0295118850912783
0.32309420202264394,0.101834142612173,4060.0,282659.0,0.29734673954664614,38096.0,0.05395720645118343,667945.0,0.7026532604533539,0.9858397943631221,0.9036910522820002,0.0894466386462388,0.004720121622085571,0.7111900157137677,0.2888099842862323,1.2706745487350997,1.029558379989915
0.31117692090736937,0.10060631567871844,3909.0,270677.0,0.2847421218509495,38247.0,0.05325589620342702,679927.0,0.7152578781490505,0.9857640229290641,0.9072729860518076,0.08655873140580413,0.004487752914428711,0.7234114992546034,0.27658850074539665,1.2541589219782288,1.029479248354791
0.2991438011201096,0.09939293526800161,3762.0,258584.0,0.27202073628976947,38394.0,0.05256470987686435,692020.0,0.7279792637102306,0.9856601587216881,0.9107600341588385,0.08358690646710304,0.004261642694473267,0.7357407631250252,0.26425923687497477,1.2378817102513486,1.0293707781290036
0.28716910431524234,0.0982039773987109,3624.0,246558.0,0.25936983223298027,38532.0,0.05188949847692768,704046.0,0.7406301677670197,0.9855145454109409,0.9140335895246229,0.08053563930166546,0.004036456346511841,0.7479934727426568,0.2520065272573432,1.2219807028170302,1.0292187073714874
0.275124904307184,0.09707463660374281,3472.0,234449.0,0.24663161526776659,38684.0,0.051248014477259386,716155.0,0.7533683847322334,0.9854069207846302,0.9176392447101243,0.07759727919137706,0.003818303346633911,0.760343889761876,0.23965611023812405,1.2068739646181808,1.0291063099651898
